agent,task_id,success
tiiuae__falcon-7b,8128,1.0
tiiuae__falcon-7b,8129,1.0
tiiuae__falcon-7b,8130,0.0
tiiuae__falcon-7b,8131,1.0
tiiuae__falcon-7b,8132,1.0
tiiuae__falcon-7b,8133,1.0
tiiuae__falcon-7b,8134,0.0
tiiuae__falcon-7b,8135,1.0
tiiuae__falcon-7b,8136,1.0
tiiuae__falcon-7b,8137,1.0
tiiuae__falcon-7b,8138,1.0
tiiuae__falcon-7b,8139,0.0
tiiuae__falcon-7b,8140,1.0
tiiuae__falcon-7b,8141,1.0
tiiuae__falcon-7b,8142,1.0
tiiuae__falcon-7b,8143,1.0
tiiuae__falcon-7b,8144,1.0
tiiuae__falcon-7b,8145,1.0
tiiuae__falcon-7b,8146,1.0
tiiuae__falcon-7b,8147,1.0
tiiuae__falcon-7b,8148,1.0
tiiuae__falcon-7b,8149,1.0
tiiuae__falcon-7b,8150,1.0
tiiuae__falcon-7b,8151,1.0
tiiuae__falcon-7b,8152,1.0
tiiuae__falcon-7b,8153,1.0
tiiuae__falcon-7b,8154,1.0
tiiuae__falcon-7b,8155,1.0
tiiuae__falcon-7b,8156,0.0
tiiuae__falcon-7b,8157,1.0
tiiuae__falcon-7b,8158,1.0
tiiuae__falcon-7b,8159,1.0
tiiuae__falcon-7b,8160,1.0
tiiuae__falcon-7b,8161,1.0
tiiuae__falcon-7b,8162,1.0
tiiuae__falcon-7b,8163,1.0
tiiuae__falcon-7b,8164,1.0
tiiuae__falcon-7b,8165,1.0
tiiuae__falcon-7b,8166,0.0
tiiuae__falcon-7b,8167,1.0
tiiuae__falcon-7b,8168,1.0
tiiuae__falcon-7b,8169,1.0
tiiuae__falcon-7b,8170,1.0
tiiuae__falcon-7b,8171,1.0
tiiuae__falcon-7b,8172,1.0
tiiuae__falcon-7b,8173,0.0
tiiuae__falcon-7b,8174,1.0
tiiuae__falcon-7b,8175,1.0
tiiuae__falcon-7b,8176,1.0
tiiuae__falcon-7b,8177,1.0
tiiuae__falcon-7b,8178,1.0
tiiuae__falcon-7b,8179,1.0
tiiuae__falcon-7b,8180,0.0
tiiuae__falcon-7b,8181,1.0
tiiuae__falcon-7b,8182,1.0
tiiuae__falcon-7b,8183,1.0
tiiuae__falcon-7b,8184,1.0
tiiuae__falcon-7b,8185,1.0
tiiuae__falcon-7b,8186,0.0
tiiuae__falcon-7b,8187,1.0
tiiuae__falcon-7b,8188,1.0
tiiuae__falcon-7b,8189,0.0
tiiuae__falcon-7b,8190,1.0
tiiuae__falcon-7b,8191,1.0
tiiuae__falcon-7b,8192,1.0
tiiuae__falcon-7b,8193,1.0
tiiuae__falcon-7b,8194,1.0
tiiuae__falcon-7b,8195,1.0
tiiuae__falcon-7b,8196,1.0
tiiuae__falcon-7b,8197,1.0
tiiuae__falcon-7b,8198,1.0
tiiuae__falcon-7b,8199,1.0
tiiuae__falcon-7b,8200,1.0
tiiuae__falcon-7b,8201,1.0
tiiuae__falcon-7b,8202,0.0
tiiuae__falcon-7b,8203,1.0
tiiuae__falcon-7b,8204,1.0
tiiuae__falcon-7b,8205,1.0
tiiuae__falcon-7b,8206,1.0
tiiuae__falcon-7b,8207,1.0
tiiuae__falcon-7b,8208,1.0
tiiuae__falcon-7b,8209,1.0
tiiuae__falcon-7b,8210,1.0
tiiuae__falcon-7b,8211,1.0
tiiuae__falcon-7b,8212,1.0
tiiuae__falcon-7b,8213,1.0
tiiuae__falcon-7b,8214,1.0
tiiuae__falcon-7b,8215,0.0
tiiuae__falcon-7b,8216,0.0
tiiuae__falcon-7b,8217,1.0
tiiuae__falcon-7b,8218,1.0
tiiuae__falcon-7b,8219,1.0
tiiuae__falcon-7b,8220,1.0
tiiuae__falcon-7b,8221,1.0
tiiuae__falcon-7b,8222,1.0
tiiuae__falcon-7b,8223,1.0
tiiuae__falcon-7b,8224,1.0
tiiuae__falcon-7b,8225,1.0
tiiuae__falcon-7b,8226,1.0
tiiuae__falcon-7b,8227,1.0
tiiuae__falcon-7b,8228,1.0
tiiuae__falcon-7b,8229,1.0
tiiuae__falcon-7b,8230,1.0
tiiuae__falcon-7b,8231,0.0
tiiuae__falcon-7b,8232,0.0
tiiuae__falcon-7b,8233,1.0
tiiuae__falcon-7b,8234,1.0
tiiuae__falcon-7b,8235,1.0
tiiuae__falcon-7b,8236,1.0
tiiuae__falcon-7b,8237,1.0
tiiuae__falcon-7b,8238,0.0
tiiuae__falcon-7b,8239,0.0
tiiuae__falcon-7b,8240,1.0
tiiuae__falcon-7b,8241,1.0
tiiuae__falcon-7b,8242,1.0
tiiuae__falcon-7b,8243,1.0
tiiuae__falcon-7b,8244,0.0
tiiuae__falcon-7b,8245,1.0
tiiuae__falcon-7b,8246,1.0
tiiuae__falcon-7b,8247,1.0
tiiuae__falcon-7b,8248,1.0
tiiuae__falcon-7b,8249,1.0
tiiuae__falcon-7b,8250,1.0
tiiuae__falcon-7b,8251,0.0
tiiuae__falcon-7b,8252,1.0
tiiuae__falcon-7b,8253,1.0
tiiuae__falcon-7b,8254,1.0
tiiuae__falcon-7b,8255,1.0
tiiuae__falcon-7b,8256,0.0
tiiuae__falcon-7b,8257,1.0
tiiuae__falcon-7b,8258,1.0
tiiuae__falcon-7b,8259,0.0
tiiuae__falcon-7b,8260,0.0
tiiuae__falcon-7b,8261,1.0
tiiuae__falcon-7b,8262,1.0
tiiuae__falcon-7b,8263,0.0
tiiuae__falcon-7b,8264,1.0
tiiuae__falcon-7b,8265,1.0
tiiuae__falcon-7b,8266,1.0
tiiuae__falcon-7b,8267,1.0
tiiuae__falcon-7b,8268,1.0
tiiuae__falcon-7b,8269,1.0
tiiuae__falcon-7b,8270,1.0
tiiuae__falcon-7b,8271,0.0
tiiuae__falcon-7b,8272,1.0
tiiuae__falcon-7b,8273,1.0
tiiuae__falcon-7b,8274,1.0
tiiuae__falcon-7b,8275,1.0
tiiuae__falcon-7b,8276,1.0
tiiuae__falcon-7b,8277,1.0
tiiuae__falcon-7b,8278,0.0
tiiuae__falcon-7b,8279,1.0
tiiuae__falcon-7b,8280,1.0
tiiuae__falcon-7b,8281,1.0
tiiuae__falcon-7b,8282,0.0
tiiuae__falcon-7b,8283,1.0
tiiuae__falcon-7b,8284,1.0
tiiuae__falcon-7b,8285,0.0
tiiuae__falcon-7b,8286,1.0
tiiuae__falcon-7b,8287,1.0
tiiuae__falcon-7b,8288,1.0
tiiuae__falcon-7b,8289,0.0
tiiuae__falcon-7b,8290,1.0
tiiuae__falcon-7b,8291,1.0
tiiuae__falcon-7b,8292,1.0
tiiuae__falcon-7b,8293,1.0
tiiuae__falcon-7b,8294,0.0
tiiuae__falcon-7b,8295,0.0
tiiuae__falcon-7b,8296,1.0
tiiuae__falcon-7b,8297,0.0
tiiuae__falcon-7b,8298,0.0
tiiuae__falcon-7b,8299,1.0
tiiuae__falcon-7b,8300,1.0
tiiuae__falcon-7b,8301,0.0
tiiuae__falcon-7b,8302,1.0
tiiuae__falcon-7b,8303,0.0
tiiuae__falcon-7b,8304,1.0
tiiuae__falcon-7b,8305,1.0
tiiuae__falcon-7b,8306,1.0
tiiuae__falcon-7b,8307,1.0
tiiuae__falcon-7b,8308,1.0
tiiuae__falcon-7b,8309,1.0
tiiuae__falcon-7b,8310,0.0
tiiuae__falcon-7b,8311,0.0
tiiuae__falcon-7b,8312,1.0
tiiuae__falcon-7b,8313,1.0
tiiuae__falcon-7b,8314,0.0
tiiuae__falcon-7b,8315,0.0
tiiuae__falcon-7b,8316,1.0
tiiuae__falcon-7b,8317,0.0
tiiuae__falcon-7b,8318,1.0
tiiuae__falcon-7b,8319,1.0
tiiuae__falcon-7b,8320,1.0
tiiuae__falcon-7b,8321,1.0
tiiuae__falcon-7b,8322,0.0
tiiuae__falcon-7b,8323,1.0
tiiuae__falcon-7b,8324,0.0
tiiuae__falcon-7b,8325,1.0
tiiuae__falcon-7b,8326,1.0
tiiuae__falcon-7b,8327,1.0
tiiuae__falcon-7b,8328,1.0
tiiuae__falcon-7b,8329,1.0
tiiuae__falcon-7b,8330,1.0
tiiuae__falcon-7b,8331,1.0
tiiuae__falcon-7b,8332,1.0
tiiuae__falcon-7b,8333,1.0
tiiuae__falcon-7b,8334,0.0
tiiuae__falcon-7b,8335,0.0
tiiuae__falcon-7b,8336,1.0
tiiuae__falcon-7b,8337,1.0
tiiuae__falcon-7b,8338,1.0
tiiuae__falcon-7b,8339,1.0
tiiuae__falcon-7b,8340,0.0
tiiuae__falcon-7b,8341,1.0
tiiuae__falcon-7b,8342,0.0
tiiuae__falcon-7b,8343,1.0
tiiuae__falcon-7b,8344,1.0
tiiuae__falcon-7b,8345,1.0
tiiuae__falcon-7b,8346,1.0
tiiuae__falcon-7b,8347,1.0
tiiuae__falcon-7b,8348,0.0
tiiuae__falcon-7b,8349,0.0
tiiuae__falcon-7b,8350,1.0
tiiuae__falcon-7b,8351,1.0
tiiuae__falcon-7b,8352,1.0
tiiuae__falcon-7b,8353,1.0
tiiuae__falcon-7b,8354,1.0
tiiuae__falcon-7b,8355,0.0
tiiuae__falcon-7b,8356,1.0
tiiuae__falcon-7b,8357,1.0
tiiuae__falcon-7b,8358,1.0
tiiuae__falcon-7b,8359,1.0
tiiuae__falcon-7b,8360,1.0
tiiuae__falcon-7b,8361,1.0
tiiuae__falcon-7b,8362,1.0
tiiuae__falcon-7b,8363,1.0
tiiuae__falcon-7b,8364,0.0
tiiuae__falcon-7b,8365,1.0
tiiuae__falcon-7b,8366,1.0
tiiuae__falcon-7b,8367,1.0
tiiuae__falcon-7b,8368,1.0
tiiuae__falcon-7b,8369,1.0
tiiuae__falcon-7b,8370,0.0
tiiuae__falcon-7b,8371,1.0
tiiuae__falcon-7b,8372,1.0
tiiuae__falcon-7b,8373,1.0
tiiuae__falcon-7b,8374,1.0
tiiuae__falcon-7b,8375,1.0
tiiuae__falcon-7b,8376,1.0
tiiuae__falcon-7b,8377,1.0
tiiuae__falcon-7b,8378,1.0
tiiuae__falcon-7b,8379,0.0
tiiuae__falcon-7b,8380,1.0
tiiuae__falcon-7b,8381,1.0
tiiuae__falcon-7b,8382,0.0
tiiuae__falcon-7b,8383,1.0
tiiuae__falcon-7b,8384,1.0
tiiuae__falcon-7b,8385,1.0
tiiuae__falcon-7b,8386,1.0
tiiuae__falcon-7b,8387,1.0
tiiuae__falcon-7b,8388,0.0
tiiuae__falcon-7b,8389,1.0
tiiuae__falcon-7b,8390,1.0
tiiuae__falcon-7b,8391,1.0
tiiuae__falcon-7b,8392,0.0
tiiuae__falcon-7b,8393,1.0
tiiuae__falcon-7b,8394,1.0
tiiuae__falcon-7b,8395,1.0
tiiuae__falcon-7b,8396,1.0
tiiuae__falcon-7b,8397,1.0
tiiuae__falcon-7b,8398,0.0
tiiuae__falcon-7b,8399,1.0
tiiuae__falcon-7b,8400,1.0
tiiuae__falcon-7b,8401,0.0
tiiuae__falcon-7b,8402,1.0
tiiuae__falcon-7b,8403,1.0
tiiuae__falcon-7b,8404,1.0
tiiuae__falcon-7b,8405,1.0
tiiuae__falcon-7b,8406,1.0
tiiuae__falcon-7b,8407,1.0
tiiuae__falcon-7b,8408,1.0
tiiuae__falcon-7b,8409,1.0
tiiuae__falcon-7b,8410,1.0
tiiuae__falcon-7b,8411,1.0
tiiuae__falcon-7b,8412,1.0
tiiuae__falcon-7b,8413,1.0
tiiuae__falcon-7b,8414,1.0
tiiuae__falcon-7b,8415,1.0
tiiuae__falcon-7b,8416,0.0
tiiuae__falcon-7b,8417,0.0
tiiuae__falcon-7b,8418,1.0
tiiuae__falcon-7b,8419,0.0
tiiuae__falcon-7b,8420,0.0
tiiuae__falcon-7b,8421,1.0
tiiuae__falcon-7b,8422,0.0
tiiuae__falcon-7b,8423,0.0
tiiuae__falcon-7b,8424,0.0
tiiuae__falcon-7b,8425,0.0
tiiuae__falcon-7b,8426,0.0
tiiuae__falcon-7b,8427,1.0
tiiuae__falcon-7b,8428,0.0
tiiuae__falcon-7b,8429,0.0
tiiuae__falcon-7b,8430,1.0
tiiuae__falcon-7b,8431,1.0
tiiuae__falcon-7b,8432,1.0
tiiuae__falcon-7b,8433,1.0
tiiuae__falcon-7b,8434,1.0
tiiuae__falcon-7b,8435,1.0
tiiuae__falcon-7b,8436,1.0
tiiuae__falcon-7b,8437,1.0
tiiuae__falcon-7b,8438,0.0
tiiuae__falcon-7b,8439,0.0
tiiuae__falcon-7b,8440,1.0
tiiuae__falcon-7b,8441,1.0
tiiuae__falcon-7b,8442,1.0
tiiuae__falcon-7b,8443,1.0
tiiuae__falcon-7b,8444,0.0
tiiuae__falcon-7b,8445,1.0
tiiuae__falcon-7b,8446,1.0
tiiuae__falcon-7b,8447,1.0
tiiuae__falcon-7b,8448,0.0
tiiuae__falcon-7b,8449,1.0
tiiuae__falcon-7b,8450,0.0
tiiuae__falcon-7b,8451,0.0
tiiuae__falcon-7b,8452,0.0
tiiuae__falcon-7b,8453,1.0
tiiuae__falcon-7b,8454,0.0
tiiuae__falcon-7b,8455,0.0
tiiuae__falcon-7b,8456,0.0
tiiuae__falcon-7b,8457,0.0
tiiuae__falcon-7b,8458,1.0
tiiuae__falcon-7b,8459,1.0
tiiuae__falcon-7b,8460,0.0
tiiuae__falcon-7b,8461,1.0
tiiuae__falcon-7b,8462,1.0
tiiuae__falcon-7b,8463,1.0
tiiuae__falcon-7b,8464,1.0
tiiuae__falcon-7b,8465,1.0
tiiuae__falcon-7b,8466,1.0
tiiuae__falcon-7b,8467,1.0
tiiuae__falcon-7b,8468,1.0
tiiuae__falcon-7b,8469,1.0
tiiuae__falcon-7b,8470,1.0
tiiuae__falcon-7b,8471,1.0
tiiuae__falcon-7b,8472,0.0
tiiuae__falcon-7b,8473,1.0
tiiuae__falcon-7b,8474,1.0
tiiuae__falcon-7b,8475,1.0
tiiuae__falcon-7b,8476,0.0
tiiuae__falcon-7b,8477,1.0
tiiuae__falcon-7b,8478,1.0
tiiuae__falcon-7b,8479,1.0
tiiuae__falcon-7b,8480,1.0
tiiuae__falcon-7b,8481,1.0
tiiuae__falcon-7b,8482,1.0
tiiuae__falcon-7b,8483,1.0
tiiuae__falcon-7b,8484,1.0
tiiuae__falcon-7b,8485,0.0
tiiuae__falcon-7b,8486,1.0
tiiuae__falcon-7b,8487,1.0
tiiuae__falcon-7b,8488,1.0
tiiuae__falcon-7b,8489,1.0
tiiuae__falcon-7b,8490,1.0
tiiuae__falcon-7b,8491,0.0
tiiuae__falcon-7b,8492,1.0
tiiuae__falcon-7b,8493,1.0
tiiuae__falcon-7b,8494,1.0
tiiuae__falcon-7b,8495,1.0
tiiuae__falcon-7b,8496,1.0
tiiuae__falcon-7b,8497,0.0
tiiuae__falcon-7b,8498,1.0
tiiuae__falcon-7b,8499,0.0
tiiuae__falcon-7b,8500,0.0
tiiuae__falcon-7b,8501,1.0
tiiuae__falcon-7b,8502,1.0
tiiuae__falcon-7b,8503,0.0
tiiuae__falcon-7b,8504,1.0
tiiuae__falcon-7b,8505,1.0
tiiuae__falcon-7b,8506,1.0
tiiuae__falcon-7b,8507,1.0
tiiuae__falcon-7b,8508,1.0
tiiuae__falcon-7b,8509,1.0
tiiuae__falcon-7b,8510,1.0
tiiuae__falcon-7b,8511,1.0
tiiuae__falcon-7b,8512,1.0
tiiuae__falcon-7b,8513,0.0
tiiuae__falcon-7b,8514,0.0
tiiuae__falcon-7b,8515,1.0
tiiuae__falcon-7b,8516,1.0
tiiuae__falcon-7b,8517,0.0
tiiuae__falcon-7b,8518,1.0
tiiuae__falcon-7b,8519,1.0
tiiuae__falcon-7b,8520,1.0
tiiuae__falcon-7b,8521,1.0
tiiuae__falcon-7b,8522,1.0
tiiuae__falcon-7b,8523,1.0
tiiuae__falcon-7b,8524,1.0
tiiuae__falcon-7b,8525,1.0
tiiuae__falcon-7b,8526,1.0
tiiuae__falcon-7b,8527,1.0
tiiuae__falcon-7b,8528,1.0
tiiuae__falcon-7b,8529,1.0
tiiuae__falcon-7b,8530,1.0
tiiuae__falcon-7b,8531,1.0
tiiuae__falcon-7b,8532,1.0
tiiuae__falcon-7b,8533,1.0
tiiuae__falcon-7b,8534,0.0
tiiuae__falcon-7b,8535,1.0
tiiuae__falcon-7b,8536,1.0
tiiuae__falcon-7b,8537,1.0
tiiuae__falcon-7b,8538,1.0
tiiuae__falcon-7b,8539,1.0
tiiuae__falcon-7b,8540,1.0
tiiuae__falcon-7b,8541,1.0
tiiuae__falcon-7b,8542,0.0
tiiuae__falcon-7b,8543,1.0
tiiuae__falcon-7b,8544,1.0
tiiuae__falcon-7b,8545,1.0
tiiuae__falcon-7b,8546,0.0
tiiuae__falcon-7b,8547,1.0
tiiuae__falcon-7b,8548,0.0
tiiuae__falcon-7b,8549,1.0
tiiuae__falcon-7b,8550,0.0
tiiuae__falcon-7b,8551,1.0
tiiuae__falcon-7b,8552,1.0
tiiuae__falcon-7b,8553,1.0
tiiuae__falcon-7b,8554,1.0
tiiuae__falcon-7b,8555,0.0
tiiuae__falcon-7b,8556,1.0
tiiuae__falcon-7b,8557,0.0
tiiuae__falcon-7b,8558,1.0
tiiuae__falcon-7b,8559,1.0
tiiuae__falcon-7b,8560,1.0
tiiuae__falcon-7b,8561,1.0
tiiuae__falcon-7b,8562,1.0
tiiuae__falcon-7b,8563,1.0
tiiuae__falcon-7b,8564,1.0
tiiuae__falcon-7b,8565,1.0
tiiuae__falcon-7b,8566,1.0
tiiuae__falcon-7b,8567,0.0
tiiuae__falcon-7b,8568,1.0
tiiuae__falcon-7b,8569,0.0
tiiuae__falcon-7b,8570,1.0
tiiuae__falcon-7b,8571,1.0
tiiuae__falcon-7b,8572,1.0
tiiuae__falcon-7b,8573,1.0
tiiuae__falcon-7b,8574,0.0
tiiuae__falcon-7b,8575,1.0
tiiuae__falcon-7b,8576,1.0
tiiuae__falcon-7b,8577,1.0
tiiuae__falcon-7b,8578,1.0
tiiuae__falcon-7b,8579,1.0
tiiuae__falcon-7b,8580,0.0
tiiuae__falcon-7b,8581,1.0
tiiuae__falcon-7b,8582,1.0
tiiuae__falcon-7b,8583,1.0
tiiuae__falcon-7b,8584,1.0
tiiuae__falcon-7b,8585,1.0
tiiuae__falcon-7b,8586,1.0
tiiuae__falcon-7b,8587,1.0
tiiuae__falcon-7b,8588,0.0
tiiuae__falcon-7b,8589,0.0
tiiuae__falcon-7b,8590,1.0
tiiuae__falcon-7b,8591,1.0
tiiuae__falcon-7b,8592,1.0
tiiuae__falcon-7b,8593,1.0
tiiuae__falcon-7b,8594,1.0
tiiuae__falcon-7b,8595,1.0
tiiuae__falcon-7b,8596,0.0
tiiuae__falcon-7b,8597,1.0
tiiuae__falcon-7b,8598,1.0
tiiuae__falcon-7b,8599,0.0
tiiuae__falcon-7b,8600,1.0
tiiuae__falcon-7b,8601,1.0
tiiuae__falcon-7b,8602,1.0
tiiuae__falcon-7b,8603,1.0
tiiuae__falcon-7b,8604,1.0
tiiuae__falcon-7b,8605,0.0
tiiuae__falcon-7b,8606,1.0
tiiuae__falcon-7b,8607,0.0
tiiuae__falcon-7b,8608,1.0
tiiuae__falcon-7b,8609,1.0
tiiuae__falcon-7b,8610,1.0
tiiuae__falcon-7b,8611,1.0
tiiuae__falcon-7b,8612,1.0
tiiuae__falcon-7b,8613,1.0
tiiuae__falcon-7b,8614,0.0
tiiuae__falcon-7b,8615,1.0
tiiuae__falcon-7b,8616,1.0
tiiuae__falcon-7b,8617,1.0
tiiuae__falcon-7b,8618,1.0
tiiuae__falcon-7b,8619,1.0
tiiuae__falcon-7b,8620,1.0
tiiuae__falcon-7b,8621,1.0
tiiuae__falcon-7b,8622,1.0
tiiuae__falcon-7b,8623,0.0
tiiuae__falcon-7b,8624,0.0
tiiuae__falcon-7b,8625,0.0
tiiuae__falcon-7b,8626,1.0
tiiuae__falcon-7b,8627,1.0
tiiuae__falcon-7b,8628,1.0
tiiuae__falcon-7b,8629,0.0
tiiuae__falcon-7b,8630,1.0
tiiuae__falcon-7b,8631,1.0
tiiuae__falcon-7b,8632,0.0
tiiuae__falcon-7b,8633,1.0
tiiuae__falcon-7b,8634,1.0
tiiuae__falcon-7b,8635,1.0
tiiuae__falcon-7b,8636,1.0
tiiuae__falcon-7b,8637,1.0
tiiuae__falcon-7b,8638,1.0
tiiuae__falcon-7b,8639,1.0
tiiuae__falcon-7b,8640,1.0
tiiuae__falcon-7b,8641,1.0
tiiuae__falcon-7b,8642,0.0
tiiuae__falcon-7b,8643,1.0
tiiuae__falcon-7b,8644,0.0
tiiuae__falcon-7b,8645,1.0
tiiuae__falcon-7b,8646,1.0
tiiuae__falcon-7b,8647,1.0
tiiuae__falcon-7b,8648,1.0
tiiuae__falcon-7b,8649,1.0
tiiuae__falcon-7b,8650,0.0
tiiuae__falcon-7b,8651,1.0
tiiuae__falcon-7b,8652,1.0
tiiuae__falcon-7b,8653,1.0
tiiuae__falcon-7b,8654,0.0
tiiuae__falcon-7b,8655,1.0
tiiuae__falcon-7b,8656,0.0
tiiuae__falcon-7b,8657,0.0
tiiuae__falcon-7b,8658,1.0
tiiuae__falcon-7b,8659,0.0
tiiuae__falcon-7b,8660,1.0
tiiuae__falcon-7b,8661,1.0
tiiuae__falcon-7b,8662,0.0
tiiuae__falcon-7b,8663,1.0
tiiuae__falcon-7b,8664,1.0
tiiuae__falcon-7b,8665,1.0
tiiuae__falcon-7b,8666,1.0
tiiuae__falcon-7b,8667,1.0
tiiuae__falcon-7b,8668,1.0
tiiuae__falcon-7b,8669,0.0
tiiuae__falcon-7b,8670,1.0
tiiuae__falcon-7b,8671,1.0
tiiuae__falcon-7b,8672,1.0
tiiuae__falcon-7b,8673,0.0
tiiuae__falcon-7b,8674,1.0
tiiuae__falcon-7b,8675,0.0
tiiuae__falcon-7b,8676,1.0
tiiuae__falcon-7b,8677,1.0
tiiuae__falcon-7b,8678,1.0
tiiuae__falcon-7b,8679,1.0
tiiuae__falcon-7b,8680,1.0
tiiuae__falcon-7b,8681,1.0
tiiuae__falcon-7b,8682,1.0
tiiuae__falcon-7b,8683,1.0
tiiuae__falcon-7b,8684,1.0
tiiuae__falcon-7b,8685,0.0
tiiuae__falcon-7b,8686,1.0
tiiuae__falcon-7b,8687,1.0
tiiuae__falcon-7b,8688,0.0
tiiuae__falcon-7b,8689,1.0
tiiuae__falcon-7b,8690,1.0
tiiuae__falcon-7b,8691,1.0
tiiuae__falcon-7b,8692,1.0
tiiuae__falcon-7b,8693,1.0
tiiuae__falcon-7b,8694,1.0
tiiuae__falcon-7b,8695,1.0
tiiuae__falcon-7b,8696,1.0
tiiuae__falcon-7b,8697,1.0
tiiuae__falcon-7b,8698,1.0
tiiuae__falcon-7b,8699,1.0
tiiuae__falcon-7b,8700,0.0
tiiuae__falcon-7b,8701,1.0
tiiuae__falcon-7b,8702,0.0
tiiuae__falcon-7b,8703,1.0
tiiuae__falcon-7b,8704,1.0
tiiuae__falcon-7b,8705,0.0
tiiuae__falcon-7b,8706,1.0
tiiuae__falcon-7b,8707,1.0
tiiuae__falcon-7b,8708,1.0
tiiuae__falcon-7b,8709,1.0
tiiuae__falcon-7b,8710,1.0
tiiuae__falcon-7b,8711,0.0
tiiuae__falcon-7b,8712,0.0
tiiuae__falcon-7b,8713,1.0
tiiuae__falcon-7b,8714,1.0
tiiuae__falcon-7b,8715,1.0
tiiuae__falcon-7b,8716,0.0
tiiuae__falcon-7b,8717,1.0
tiiuae__falcon-7b,8718,1.0
tiiuae__falcon-7b,8719,1.0
tiiuae__falcon-7b,8720,1.0
tiiuae__falcon-7b,8721,1.0
tiiuae__falcon-7b,8722,1.0
tiiuae__falcon-7b,8723,1.0
tiiuae__falcon-7b,8724,1.0
tiiuae__falcon-7b,8725,1.0
tiiuae__falcon-7b,8726,1.0
tiiuae__falcon-7b,8727,1.0
tiiuae__falcon-7b,8728,1.0
tiiuae__falcon-7b,8729,1.0
tiiuae__falcon-7b,8730,1.0
tiiuae__falcon-7b,8731,1.0
tiiuae__falcon-7b,8732,1.0
tiiuae__falcon-7b,8733,1.0
tiiuae__falcon-7b,8734,1.0
tiiuae__falcon-7b,8735,1.0
tiiuae__falcon-7b,8736,0.0
tiiuae__falcon-7b,8737,0.0
tiiuae__falcon-7b,8738,1.0
tiiuae__falcon-7b,8739,1.0
tiiuae__falcon-7b,8740,0.0
tiiuae__falcon-7b,8741,0.0
tiiuae__falcon-7b,8742,1.0
tiiuae__falcon-7b,8743,1.0
tiiuae__falcon-7b,8744,0.0
tiiuae__falcon-7b,8745,1.0
tiiuae__falcon-7b,8746,0.0
tiiuae__falcon-7b,8747,1.0
tiiuae__falcon-7b,8748,1.0
tiiuae__falcon-7b,8749,1.0
tiiuae__falcon-7b,8750,1.0
tiiuae__falcon-7b,8751,0.0
tiiuae__falcon-7b,8752,1.0
tiiuae__falcon-7b,8753,0.0
tiiuae__falcon-7b,8754,1.0
tiiuae__falcon-7b,8755,0.0
tiiuae__falcon-7b,8756,1.0
tiiuae__falcon-7b,8757,0.0
tiiuae__falcon-7b,8758,1.0
tiiuae__falcon-7b,8759,1.0
tiiuae__falcon-7b,8760,1.0
tiiuae__falcon-7b,8761,1.0
tiiuae__falcon-7b,8762,1.0
tiiuae__falcon-7b,8763,1.0
tiiuae__falcon-7b,8764,1.0
tiiuae__falcon-7b,8765,1.0
tiiuae__falcon-7b,8766,1.0
tiiuae__falcon-7b,8767,1.0
tiiuae__falcon-7b,8768,1.0
tiiuae__falcon-7b,8769,1.0
tiiuae__falcon-7b,8770,1.0
tiiuae__falcon-7b,8771,1.0
tiiuae__falcon-7b,8772,0.0
tiiuae__falcon-7b,8773,1.0
tiiuae__falcon-7b,8774,1.0
tiiuae__falcon-7b,8775,0.0
tiiuae__falcon-7b,8776,1.0
tiiuae__falcon-7b,8777,1.0
tiiuae__falcon-7b,8778,1.0
tiiuae__falcon-7b,8779,1.0
tiiuae__falcon-7b,8780,1.0
tiiuae__falcon-7b,8781,1.0
tiiuae__falcon-7b,8782,1.0
tiiuae__falcon-7b,8783,0.0
tiiuae__falcon-7b,8784,1.0
tiiuae__falcon-7b,8785,1.0
tiiuae__falcon-7b,8786,1.0
tiiuae__falcon-7b,8787,1.0
tiiuae__falcon-7b,8788,0.0
tiiuae__falcon-7b,8789,1.0
tiiuae__falcon-7b,8790,1.0
tiiuae__falcon-7b,8791,0.0
tiiuae__falcon-7b,8792,1.0
tiiuae__falcon-7b,8793,1.0
tiiuae__falcon-7b,8794,0.0
tiiuae__falcon-7b,8795,1.0
tiiuae__falcon-7b,8796,1.0
tiiuae__falcon-7b,8797,1.0
tiiuae__falcon-7b,8798,0.0
tiiuae__falcon-7b,8799,1.0
tiiuae__falcon-7b,8800,1.0
tiiuae__falcon-7b,8801,1.0
tiiuae__falcon-7b,8802,1.0
tiiuae__falcon-7b,8803,1.0
tiiuae__falcon-7b,8804,1.0
tiiuae__falcon-7b,8805,0.0
tiiuae__falcon-7b,8806,1.0
tiiuae__falcon-7b,8807,1.0
tiiuae__falcon-7b,8808,1.0
tiiuae__falcon-7b,8809,1.0
tiiuae__falcon-7b,8810,1.0
tiiuae__falcon-7b,8811,1.0
tiiuae__falcon-7b,8812,1.0
tiiuae__falcon-7b,8813,1.0
tiiuae__falcon-7b,8814,1.0
tiiuae__falcon-7b,8815,1.0
tiiuae__falcon-7b,8816,0.0
tiiuae__falcon-7b,8817,1.0
tiiuae__falcon-7b,8818,1.0
tiiuae__falcon-7b,8819,1.0
tiiuae__falcon-7b,8820,0.0
tiiuae__falcon-7b,8821,1.0
tiiuae__falcon-7b,8822,1.0
tiiuae__falcon-7b,8823,1.0
tiiuae__falcon-7b,8824,1.0
tiiuae__falcon-7b,8825,1.0
tiiuae__falcon-7b,8826,1.0
